project_code;stage_name;description;date_start;date_close;is_onhold;U_CoreServices
1920501;Project Initiation;\N;5-8-2020;5-8-2020;Y;\N
1920501;Contract Documentation;Not in contract;5-8-2020;5-8-2020;Y;\N
19283;Conceptual Masterplanning;\N;1-6-2020;1-6-2020;Y;\N
19283;Final Masterplanning;\N;1-6-2020;1-6-2020;Y;\N
19283;Project Initiation;Mobilization;1-6-2020;1-6-2020;Y;\N
20017;Concept Design;\N;3-30-2020;8-31-2021;\N;S020
20017;Schematic Design;Client cancelled this service;3-30-2020;9-29-2020;Y;\N
20017;Design Development;Client cancelled this service;3-30-2020;9-29-2020;Y;\N
20017;Contract Documentation;Client cancelled this service;3-30-2020;9-29-2020;Y;\N
20017;Construction Administration;Client cancelled this service;3-30-2020;9-29-2020;Y;\N
20017;Project Initiation;Mobilization;3-30-2020;3-30-2020;\N;S020
20028;Conceptual Masterplanning;\N;2-1-2020;2-1-2020;Y;\N
20028;Final Masterplanning;\N;2-1-2020;2-1-2020;Y;\N
20028;Concept Design;\N;2-1-2020;2-1-2020;Y;\N
20028;Schematic Design;\N;2-1-2020;2-1-2020;Y;\N
20028;Design Development;\N;2-1-2020;2-1-2020;Y;\N
20028;Contract Documentation;\N;2-1-2020;2-1-2020;Y;\N
20028;Construction Administration;\N;2-1-2020;2-1-2020;Y;\N
20028;Project Initiation;\N;2-1-2020;2-1-2020;Y;\N
20029;Conceptual Masterplanning;\N;3-1-2020;2-28-2021;\N;S010
20029;Final Masterplanning;\N;3-1-2021;11-30-2021;\N;S010
20029;Project Initiation;\N;3-1-2020;3-1-2020;\N;S010
20033;Concept Design;Schematic Design in SO;1-20-2020;4-30-2020;\N;\N
20033;Contract Documentation;\N;8-31-2020;11-13-2020;\N;\N
20033;Construction Administration;\N;4-1-2021;5-31-2021;\N;\N
20033;Project Initiation;\N;1-20-2020;1-20-2020;\N;\N
20038;Development Permit Alteration Plans;\N;1-1-2020;12-31-2022;N;S020
20038;Master Deed and Declaration of Restrictions (MDDR) Annex;\N;1-1-2020;12-31-2024;N;S020
20038;Conveyance Plans;\N;1-1-2020;12-31-2024;N;S020
20038;Project Initiation;XX;1-1-2020;1-1-2020;Y;\N
20039;Development Permit Alteration Plans;\N;1-1-2020;12-31-2024;N;S020
20039;Master Deed and Declaration of Restrictions (MDDR) Annex;\N;1-1-2020;12-31-2024;N;S020
20039;Project Initiation;XX;1-1-2020;1-1-2020;Y;\N
20048;Data Collection and Analysis;not in S.O.;4-1-2020;4-1-2020;\N;\N
20048;Conceptual Masterplanning;Preliminary;7-1-2020;11-30-2020;\N;\N
20048;Final Masterplanning;Final;4-1-2020;1-31-2021;\N;\N
20048;Project Initiation;Mobilization;4-1-2020;4-1-2020;\N;\N
16073A4;Design Development;CTS Plans;3-3-2020;\N;N;\N
16073A4;Project Initiation;\N;3-3-2020;\N;N;\N
1612408;Contract Documentation;\N;8-28-2020;8-28-2020;Y;\N
1713102;Contract Documentation;\N;2-3-2020;5-4-2020;\N;\N
1713102;Project Initiation;XXX;2-3-2020;\N;\N;\N
1713103;Contract Documentation;\N;11-1-2018;4-30-2019;\N;S020
1713103;Project Initiation;XX;11-1-2018;\N;\N;\N
1812402;Schematic Design;SO Line 1;6-11-2020;6-11-2020;Y;\N
19150;Construction Administration;\N;10-1-2019;2-28-2020;\N;\N
19150;Schematic Design;Preliinary Design;7-1-2019;7-30-2019;\N;\N
19150;Contract Documentation;\N;8-1-2019;9-30-2019;\N;\N
19150;Others;not in contract;6-21-2019;6-21-2019;\N;\N
19150;Project Initiation;\N;6-21-2019;6-21-2019;\N;\N
19159;Contract Documentation;\N;3-1-2020;3-31-2020;\N;\N
19159;Construction Administration;\N;3-1-2020;6-30-2020;\N;\N
19159;Concept Design;\N;8-1-2019;9-30-2019;\N;\N
19159;Schematic Design;\N;10-1-2019;11-1-2019;\N;\N
19159;Design Development;\N;12-1-2019;1-31-2020;\N;\N
19159;Tender;\N;2-1-2020;2-27-2020;\N;\N
19159;Project Initiation;\N;7-29-2019;7-29-2019;\N;\N
19195;Conceptual Masterplanning;\N;10-25-2019;10-25-2019;Y;\N
19195;Project Initiation;\N;10-25-2019;10-25-2019;Y;\N
19195;Concept Design;Preliminary Concept Masterplan;10-25-2019;10-25-2019;Y;\N
19200;Concept Design;SO Line 1;5-15-2020;7-30-2020;\N;\N
20030;Conceptual Masterplanning;Concept Masterplanning;2-19-2020;5-15-2020;\N;\N
20030;Others;Data Collection / Visioning;2-19-2020;5-15-2020;\N;\N
20030;Project Initiation;Mobilization;2-19-2020;2-19-2020;\N;\N
20061;Design Development;\N;5-30-2020;11-6-2020;\N;\N
20061;Contract Documentation;no CD-part of DD;5-30-2020;11-6-2020;\N;\N
20061;Construction Administration;\N;4-1-2021;8-30-2021;\N;\N
20061;Concept Design;Schematic Design in SO;2-26-2020;5-30-2020;\N;\N
20061;Project Initiation;\N;2-26-2020;2-26-2020;\N;\N
20072;Design Development;\N;1-1-2021;2-28-2022;Y;S060
20072;Schematic Design;\N;1-1-2020;2-28-2021;N;S060
20072;BIM LOD 300 Architecture and Structural Modelling;\N;10-1-2020;10-31-2021;Y;S060
20072;BIM LOD 300 MEPF Modelling;\N;10-1-2020;9-30-2021;Y;S060
20072;Project Initiation;XX;1-1-2020;1-1-2020;Y;\N
20072;Construction Administration;XX;1-1-2020;1-1-2020;Y;\N
20072;Contract Documentation;XX;1-1-2020;1-1-2020;Y;\N
19057;Concept Design;\N;3-25-2019;3-25-2019;Y;\N
19057;Project Initiation;\N;3-25-2019;3-25-2019;Y;\N
19057;Schematic Design;\N;3-25-2019;3-25-2019;Y;\N
19069;Concept Design;\N;4-25-2019;4-25-2019;Y;\N
19069;Project Initiation;\N;4-25-2019;4-25-2019;Y;\N
19069;Schematic Design;\N;4-25-2019;4-25-2019;Y;\N
19095;Concept Design;\N;5-21-2019;5-21-2019;Y;\N
19095;Project Initiation;\N;5-21-2019;5-21-2019;Y;\N
19095;Test-Fit;\N;5-21-2019;5-21-2019;Y;\N
19179;Test-Fit;\N;4-1-2020;4-1-2020;Y;\N
19179;Project Initiation;\N;4-1-2020;4-1-2020;Y;\N
20010;Project Initiation;\N;1-1-2020;1-1-2020;Y;\N
20022;Project Initiation;\N;1-1-2020;1-1-2020;Y;\N
20041;Concept Design;\N;4-13-2020;4-13-2020;Y;\N
20041;Project Initiation;\N;4-13-2020;4-13-2020;Y;\N
20044;Project Initiation;\N;1-1-2020;1-1-2020;Y;\N
20052;Project Initiation;\N;3-6-2020;3-6-2020;Y;\N
20078;Project Initiation;\N;9-28-2020;9-28-2020;Y;\N
20079;Project Initiation;\N;1-1-2020;1-1-2020;Y;\N
20080;Project Initiation;\N;1-1-2020;1-1-2020;Y;\N
20082;Project Initiation;\N;4-15-2020;4-15-2020;Y;\N
19145;Construction Administration;\N;7-1-2019;7-1-2019;Y;\N
19145;Project Initiation;\N;7-1-2019;7-1-2019;Y;\N
19145;Concept Design;\N;7-1-2019;7-1-2019;Y;\N
19145;Design Development;\N;7-1-2019;7-1-2019;Y;\N
20075;Design Development;\N;5-1-2020;1-31-2021;Y;\N
20075;Contract Documentation;60%(T1-T3) 30%(T4-T6);5-1-2020;2-28-2023;Y;\N
20075;Construction Administration;36;1-1-2024;12-31-2026;Y;\N
20075;BIM LOD 300 Architecture and Structural Modelling;XXX;3-1-2020;\N;Y;\N
20075;BIM LOD 300 MEPF Modelling;XXX;3-1-2020;\N;Y;\N
20075;Others;XXX;3-1-2020;\N;Y;\N
20075;Schematic Design;XXX;3-1-2020;\N;Y;\N
20075;Project Initiation;\N;3-1-2020;3-1-2020;Y;\N
20075;Contract Documentation;100%(T1-T3) 60%(T4-T6);3-1-2023;5-31-2023;Y;\N
20075;Contract Documentation;100%(T4-T6);6-1-2023;8-31-2023;Y;\N
20115;Others;\N;6-15-2020;9-30-2020;\N;\N
20115;Project Initiation;\N;6-15-2020;6-15-2020;\N;\N
1507525;Construction Administration;\N;8-1-2020;\N;\N;\N
1507525;Project Initiation;\N;8-1-2020;\N;\N;\N
1926101;Design Development;\N;7-15-2020;7-15-2020;Y;S020
1926101;Project Initiation;\N;7-15-2020;7-15-2020;Y;S020
20105;Concept Design;XX;6-22-2020;6-22-2020;Y;S020
20105;Schematic Design;\N;8-25-2020;10-30-2020;N;S020
20105;Design Development;T1 & T2;11-3-2020;10-20-2021;N;S020
20105;Contract Documentation;T1 & T2;8-31-2021;3-31-2022;N;S020
20105;Construction Administration;T1 & T2;5-1-2023;4-30-2025;N;S020
20105;Design Development;T3 & T4;1-4-2021;10-20-2021;N;S020
20105;Contract Documentation;T3 & T4;8-31-2021;3-31-2022;N;S020
20105;Construction Administration;T3 & T4;5-1-2023;4-30-2025;N;S020
20105;Design Development;T5 & T6;2-1-2021;12-31-2022;N;S020
20105;Contract Documentation;T5 & T6;1-1-2023;4-30-2024;N;S020
20105;Construction Administration;T5 & T6;4-1-2024;3-31-2026;N;S020
20105;Project Initiation;\N;6-22-2020;6-22-2020;N;S020
20105;Tender;\N;4-1-2022;12-31-2022;N;S020
20118;Marketing Collaterals;\N;6-1-2020;7-15-2020;N;S020
20118;Project Initiation;XXX;6-1-2020;6-1-2020;Y;\N
20119;Marketing Collaterals;\N;6-1-2020;11-1-2020;N;S050
20119;Project Initiation;XXX;6-1-2020;6-1-2020;Y;\N
20120;Development Permit Alteration Plans;\N;6-1-2020;\N;N;S020
20120;Project Initiation;XXX;6-1-2020;\N;Y;\N
20128;Planning and Programming;not in S.O.;12-7-2020;4-26-2021;Y;S020
20128;Concept Design;Assistance to Foreign Consultant & Code Review;11-17-2020;8-10-2021;N;S020
20128;Schematic Design;SD (overlaps w/ BP Ph1);12-4-2020;6-29-2022;N;S020
20128;Contract Documentation;30% DD/CD;3-9-2022;10-12-2022;N;S020
20128;Contract Documentation;60% DD/CD;7-21-2022;7-31-2023;N;S020
20128;Contract Documentation;90% DD/CD;9-1-2022;4-30-2024;N;S020
20128;Contract Documentation;100% DD/CD;1-1-2024;6-28-2024;N;S020
20128;Project Initiation;Mobilization;7-9-2020;7-9-2020;N;S020
20128;Construction Administration;11/48 months;8-1-2022;6-30-2023;N;S020
20128;Construction Administration;ON HOLD: 37/48 months;7-1-2023;7-31-2026;Y;S020
20112;Concept Design;\N;1-1-2020;1-1-2020;Y;\N
20101;Project Initiation;\N;1-1-2020;1-1-2020;Y;\N
20085;Concept Design;\N;5-7-2020;10-30-2020;\N;\N
20085;Construction Administration;\N;11-1-2020;1-31-2021;N;\N
20085;Project Initiation;\N;5-7-2020;5-7-2020;\N;\N
20100;Project Initiation;\N;1-1-2020;1-1-2020;Y;\N
19205001;Design Development;\N;1-1-2020;\N;\N;\N
19205001;Project Initiation;\N;1-1-2020;\N;\N;\N
20124;Project Initiation;\N;6-25-2020;6-25-2020;Y;\N
14107Z2;Schematic Design;For resumption 2022;11-1-2022;2-28-2023;Y;S020
14107Z2;Contract Documentation;\N;3-1-2023;5-31-2023;Y;S020
14107Z2;Construction Administration;\N;1-1-2024;7-31-2026;Y;S020
14107Z2;Project Initiation;\N;3-1-2015;3-1-2015;\N;S020
1302902;Construction Administration;\N;6-1-2020;5-31-2021;\N;S020
1302902;Project Initiation;XX;6-1-2020;\N;\N;\N
20088;Project Initiation;\N;7-1-2020;7-1-2020;Y;\N
20020;Design Development;\N;3-1-2020;11-1-2020;N;S020
20020;Project Initiation;XXX;3-1-2020;3-1-2020;Y;\N
16073G;Upon completion of clash detection / resolution;\N;11-1-2020;6-30-2024;N;S060
16073G;BIM LOD 300 MEPF Modelling;\N;11-1-2020;3-31-2023;N;S060
16073G;Upon completion of 2D Drawing Documentation;\N;11-1-2020;6-30-2024;N;S060
16073G;BIM LOD 300 Architecture and Structural Modelling;40% BIM Modelling;2-7-2018;10-29-2020;N;S060
18016;Concept Design;Err:509;6-1-2019;9-18-2019;Y;S020
18016;Schematic Design;AR, ID & Landscape;9-19-2019;7-30-2020;N;S020
18016;Design Development;AR, ID & Landscape;9-19-2019;11-30-2020;N;S020
18016;Contract Documentation;AR (finished) & Landscape;12-1-2019;5-31-2022;N;S020
18016;Construction Administration;AR-Main(12) & Priory(10);9-1-2020;3-31-2022;N;S020
18016;Others;Err:509;3-8-2018;3-8-2018;Y;S020
18016;Conceptual Masterplanning;MP;7-1-2022;8-31-2022;N;S010
18016;Final Masterplanning;MP;10-1-2022;12-31-2022;N;S010
18016;Project Initiation;All scope;3-8-2018;3-8-2018;N;S020
18016;Construction Administration;Landscape (12 mo);1-1-2024;12-31-2024;Y;S070
18016;Construction Administration;ID (6 mo);9-1-2021;2-28-2022;N;S030
15075;Construction Administration;\N;1-1-2017;12-31-2019;\N;\N
15075;Schematic Design;\N;8-26-2015;1-12-2016;\N;\N
15075;Design Development;\N;1-13-2016;7-5-2016;\N;\N
15075;Contract Documentation;\N;7-6-2016;12-21-2016;\N;\N
15075;Project Initiation;\N;8-26-2015;8-26-2015;\N;\N
15073;Schematic Design;\N;7-1-2015;10-31-2015;\N;\N
15073;Design Development;\N;5-1-2016;8-31-2016;\N;\N
15073;Contract Documentation;\N;9-1-2016;1-31-2017;\N;\N
15073;Construction Administration;\N;10-1-2017;9-30-2020;\N;\N
15073;Others;Post Project;7-1-2015;9-30-2020;\N;\N
15073;Post Construction Phase;XXX;9-30-2020;\N;\N;\N
15073;Project Initiation;XXX;7-1-2015;\N;\N;\N
15068;Schematic Design;\N;1-5-2015;8-31-2015;\N;\N
15068;Design Development;\N;12-1-2015;3-31-2016;\N;\N
15068;Contract Documentation;\N;2-1-2018;6-30-2018;\N;\N
15068;Construction Administration;\N;6-1-2017;11-30-2019;\N;\N
15068;Project Initiation;\N;5-1-2015;5-1-2015;\N;\N
15068/01;Schematic Design;\N;1-5-2015;7-31-2015;N;S020
15068/01;Design Development;\N;12-1-2015;3-31-2016;N;S020
15068/01;Contract Documentation;\N;2-1-2018;6-30-2018;N;S020
15068/01;Construction Administration;\N;1-1-2019;6-30-2021;N;S020
15068/01;Project Initiation;\N;5-1-2015;5-1-2015;N;S020
14107Z1;Contract Documentation;\N;10-1-2020;9-30-2021;N;S020
14107Z1;Construction Administration;\N;1-1-2024;6-30-2026;Y;S020
14107Z1;Schematic Design;\N;3-1-2015;2-29-2020;N;S020
14107Z1;Project Initiation;\N;3-1-2015;3-1-2015;N;S020
1401801;Construction Administration;AR;9-1-2016;8-31-2021;Y;S020
19125;Contract Documentation;\N;7-1-2020;9-30-2020;\N;\N
19125;Construction Administration;\N;10-1-2020;4-30-2021;\N;\N
19125;Others;Project Close-out;5-1-2021;8-31-2021;\N;\N
19125;Concept Design;\N;9-16-2019;12-31-2019;\N;\N
19125;Schematic Design;\N;1-1-2020;3-18-2020;\N;\N
19125;Design Development;\N;3-19-2020;6-30-2020;\N;\N
19125;Tender;\N;7-1-2020;7-31-2020;\N;\N
19125;Project Initiation;\N;8-30-2019;8-30-2019;\N;\N
15057;Construction Administration;Construction Administration;1-1-2016;12-31-2017;N;S020
15057;Schematic Design;2nd S.O.;1-4-2015;1-4-2016;N;S020
15057;Design Development;2nd S.O.;1-1-2015;1-4-2018;N;S020
15057;Contract Documentation;2nd S.O.;1-1-2015;1-3-2018;N;S020
15057;Tender;not in SO;1-1-2018;1-2-2020;Y;S020
15057;BIM LOD 300 MEPF Modelling;3rd S.O.;1-3-2015;6-18-2019;N;S020
15057;Others;not in SO;1-3-2015;1-3-2017;Y;S020
15057;Project Initiation;2nd S.O.;1-1-2015;1-1-2015;N;S020
13095;Construction Administration;\N;11-1-2015;2-28-2019;\N;S020
13095;Others;Post Project;10-1-2013;\N;\N;S020
13095;Project Initiation;\N;10-1-2013;\N;\N;S020
13095;Contract Documentation;\N;11-1-2013;10-31-2015;\N;S020
13102;Construction Administration;\N;10-1-2017;3-31-2019;\N;\N
13102;Project Initiation;\N;12-15-2013;12-15-2013;\N;\N
13102;Contract Documentation;\N;2-1-2016;4-30-2016;\N;\N
13102;Design Development;\N;11-1-2015;1-31-2016;\N;\N
13102;Schematic Design;\N;9-1-2015;10-31-2015;\N;\N
13102;Concept Design;\N;12-15-2013;1-30-2014;\N;\N
14018;Construction Administration;\N;3-1-2015;8-31-2016;\N;\N
14018;Others;Post Project;7-1-2014;7-1-2014;\N;\N
14018;Project Initiation;\N;7-1-2014;7-1-2014;\N;\N
14018;Schematic Design;\N;6-17-2014;1-19-2018;\N;\N
14018;Conceptual Masterplanning;\N;5-26-2014;11-21-2014;\N;\N
14018;Contract Documentation;\N;6-4-2014;6-26-2018;\N;\N
14107;Construction Administration;\N;9-1-2017;2-29-2020;\N;S020
14107;Contract Documentation;\N;11-1-2015;11-30-2017;\N;S020
14107;Schematic Design;\N;4-1-2014;10-31-2015;\N;S020
14107;Others;\N;4-1-2014;4-1-2014;\N;\N
14107;Project Initiation;\N;4-1-2014;4-1-2014;\N;S020
14112J;Construction Administration;\N;3-2-2016;3-1-2019;\N;\N
14112J;Project Initiation;\N;7-1-2015;7-1-2015;\N;\N
14112J;Schematic Design;\N;7-2-2015;10-1-2015;\N;\N
14112J;Design Development;\N;10-2-2015;12-1-2015;\N;\N
14112J;Contract Documentation;\N;12-2-2015;3-1-2016;\N;\N
15037;Construction Administration;\N;11-12-2016;1-15-2017;\N;\N
15037;Project Initiation;\N;3-1-2015;3-1-2015;\N;\N
15037;Contract Documentation;\N;3-6-2015;11-11-2016;\N;\N
18069;Construction Administration;\N;4-1-2019;6-30-2020;\N;\N
18069;Concept Design;\N;5-17-2018;7-4-2018;\N;\N
18069;Schematic Design;\N;7-5-2018;9-4-2018;\N;\N
18069;Design Development;\N;9-5-2018;10-31-2018;\N;\N
18069;Contract Documentation;\N;11-1-2018;12-31-2018;\N;\N
18069;Tender;\N;1-1-2019;3-31-2019;\N;\N
18069;Project Initiation;\N;5-17-2018;5-17-2018;\N;\N
19242;Design Development;\N;6-23-2020;10-9-2020;N;S020
19242;Contract Documentation;\N;10-12-2020;2-26-2021;N;S020
19242;Construction Administration;AR + SUBCON FROM 2021 TO MARCH 2023;7-1-2021;3-31-2023;N;S020
19242;BIM LOD 300 Architecture and Structural Modelling;\N;6-23-2020;10-9-2020;N;S060
19242;BIM LOD 300 MEPF Modelling;\N;9-1-2020;1-29-2021;N;S060
19242;Schematic Design;\N;11-20-2019;2-11-2020;N;S020
19242;Upon completion of clash detection / resolution;\N;9-1-2020;2-26-2021;N;S060
19242;Upon completion of 2D Drawing Documentation;\N;10-12-2020;3-15-2021;N;S060
19242;Project Initiation;Mobilization of AR & Subcon;11-20-2019;11-20-2019;N;S020
19242;Construction Administration;Architecture;4-1-2023;6-30-2024;Y;S020
19242;Construction Administration;Subcon;4-1-2023;6-30-2024;Y;S070
1506807;Construction Administration;\N;1-1-2020;11-30-2021;\N;S020
1506807;Project Initiation;XX;12-1-2019;\N;\N;\N
1607303;Contract Documentation;\N;2-12-2018;3-23-2018;\N;\N
1806903;Others;\N;10-1-2020;12-31-2020;\N;\N
1806903;Project Initiation;\N;10-1-2020;10-1-2020;\N;\N
20149;Data Collection and Analysis;\N;9-9-2020;10-15-2020;\N;\N
20149;Visioning and Options Generation;\N;10-26-2020;12-18-2020;\N;\N
20149;Conceptual Masterplanning;\N;2-1-2021;4-16-2021;\N;\N
20149;Project Initiation;\N;10-2-2020;10-2-2020;\N;\N
20111;Project Initiation;\N;6-4-2020;6-4-2020;Y;\N
20138;Architecture Test-Fit;\N;7-24-2020;7-24-2020;Y;\N
20138;Project Initiation;\N;7-24-2020;7-24-2020;Y;\N
19218;Project Initiation;\N;7-27-2020;7-27-2020;Y;\N
18182A;Marketing Collaterals;\N;9-1-2019;9-30-2020;\N;S050
18182A;Project Initiation;XXX;9-1-2019;9-1-2019;\N;\N
20062;Concept Design;\N;6-26-2020;9-30-2020;N;\N
20062;Design Development;DD;10-1-2020;3-31-2022;N;\N
20062;Construction Administration;\N;7-1-2022;1-31-2023;N;\N
20062;Project Initiation;\N;8-28-2020;8-28-2020;N;\N
20062;Detailed Design;DD;10-1-2020;11-13-2020;N;\N
1712403;Schematic Design;\N;8-1-2018;8-20-2018;\N;\N
1712403;Project Initiation;\N;7-2-2018;7-2-2018;\N;\N
2006201;Final Renderings;\N;10-22-2020;11-13-2020;\N;\N
2006201;Project Initiation;\N;10-22-2020;10-22-2020;\N;\N
IP001;Others;\N;6-1-2019;\N;\N;\N
1716301;Construction Administration;\N;1-3-2019;8-31-2020;\N;\N
1716301;Project Initiation;\N;1-3-2019;1-3-2019;\N;\N
20161;Preliminary Design;\N;10-2-2020;10-15-2020;\N;\N
20161;Detailed Design;\N;11-4-2020;12-16-2020;\N;\N
20161;Project Initiation;\N;10-2-2020;10-2-2020;\N;\N
1410702;Construction Administration;Extended Construction;11-1-2020;1-31-2021;\N;S020
1507524;Construction Administration;\N;2-1-2020;\N;\N;\N
1507524;Project Initiation;\N;2-1-2020;\N;\N;\N
1817205;Preliminary Architecture and Engineering Design;AR;3-1-2020;12-31-2020;\N;S020
1817205;Detailed Architecture and Engineering Design;AR;3-1-2020;3-31-2021;\N;S020
1817205;Preliminary Architecture and Engineering Design;SUBCON;3-1-2020;3-1-2020;\N;S070
1817205;Detailed Architecture and Engineering Design;SUBCON;3-1-2020;3-31-2021;\N;S070
1817206;Preliminary Architecture and Engineering Design;\N;3-1-2020;3-1-2020;Y;\N
1817206;Detailed Architecture and Engineering Design;\N;3-1-2020;8-31-2021;N;S020
1817206;Detailed Architecture and Engineering Design;\N;3-1-2020;8-31-2021;N;S070
1817207;Preliminary Architecture and Engineering Design;\N;3-1-2020;8-31-2021;N;\N
1817207;Detailed Architecture and Engineering Design;\N;3-1-2020;8-31-2021;N;S020
1817207;Detailed Architecture and Engineering Design;\N;3-1-2020;8-31-2021;N;S070
1713104;Contract Documentation;L Project, MH to 1713105;7-16-2020;7-16-2020;Y;\N
1713104;Project Initiation;L Project, MH to 1713105;7-16-2020;7-16-2020;Y;\N
1712408;Contract Documentation;\N;6-16-2020;7-28-2020;\N;\N
1712408;Project Initiation;\N;6-16-2020;6-16-2020;\N;\N
2006101;Design Development;Detailed Design in SO;10-2-2020;12-31-2020;\N;\N
2006101;Project Initiation;\N;10-2-2020;10-2-2020;\N;\N
20175;Schematic Design;\N;11-16-2020;7-31-2021;\N;\N
20175;Design Development;\N;7-1-2021;6-30-2022;\N;\N
20175;Project Initiation;\N;11-16-2020;11-16-2020;\N;\N
17131H;Construction Administration;\N;2-1-2020;8-31-2020;\N;S020
17131H;Project Initiation;XXX;2-1-2020;2-1-2020;\N;\N
1310403;Construction Administration;12 months Construction Administration extension;6-1-2019;5-31-2020;N;\N
1705601;Construction Administration;\N;4-27-2018;9-26-2018;\N;\N
1705601;Project Initiation;\N;8-20-2018;8-20-2018;\N;\N
1705601;Contract Documentation;\N;2-23-2018;8-17-2018;\N;\N
1312105;Construction Administration;\N;5-1-2018;12-31-2018;\N;\N
1312105;Project Initiation;\N;5-1-2018;5-1-2018;\N;\N
1305608;Construction Administration;\N;10-1-2018;3-31-2019;\N;\N
1305608;Project Initiation;\N;10-1-2018;10-1-2018;\N;\N
1701403;Construction Administration;extended construction services;11-1-2020;4-30-2021;\N;S020
1701403;Project Initiation;\N;11-1-2020;11-1-2020;\N;\N
1713105;Contract Documentation;\N;11-1-2018;12-31-2021;\N;S020
1713105;Project Initiation;xx;12-11-2020;12-11-2020;\N;\N
20180;Conceptual Masterplanning;Data Collection + Visioning and Options Generation;11-3-2020;9-30-2021;N;S010
20180;Project Initiation;Mobilization;11-3-2020;11-3-2020;\N;S010
20180;Data Collection and Analysis;\N;11-4-2020;2-1-2021;\N;S010
20180;Visioning and Options Generation;\N;11-4-2020;2-1-2021;\N;S010
20180;Final Masterplanning;\N;9-30-2021;12-30-2021;N;S010
20185;Project Initiation;\N;12-1-2020;12-1-2020;\N;S010
20185;Concept Design;\N;1-6-2021;2-19-2021;\N;S010
1800905;Contract Documentation;Construction Administration in SO;1-1-2021;2-28-2021;\N;S020
1800905;Project Initiation;XXX;1-1-2021;1-1-2021;\N;\N
1800906;Construction Administration;\N;12-1-2020;3-31-2021;\N;S020
1800906;Project Initiation;XXX;12-1-2020;\N;\N;\N
